CUSTOMERID,RECENCYDAYS,FREQUENCY,MONETARY,R_SCORE,F_SCORE,M_SCORE,RFM_SEGMENT
16789,8,1,80.8,4,1,1,04_New Customers
16790,3,6,1545.62,4,4,3,02_Loyal Customers
16791,29,7,1721.78,3,4,4,02_Loyal Customers
16792,282,2,110.38,1,2,1,08_Lost Customers
16793,57,1,243.84,2,1,1,09_Other Segments
16794,1,10,1222.71,4,4,3,02_Loyal Customers
16795,365,1,414.88,1,1,2,08_Lost Customers
16796,89,1,305.62,2,1,1,09_Other Segments
16800,11,1,1201.49,4,1,3,09_Other Segments
16801,163,4,1619.73,1,3,3,06_At Risk
16803,65,1,332.3,2,1,2,09_Other Segments
16804,23,3,536.99,3,3,2,07_Needs Attention
16805,173,2,460.59,1,2,2,08_Lost Customers
16806,103,4,801.49,2,3,3,06_At Risk
16807,142,3,1121.59,1,3,3,06_At Risk
16808,99,2,288.42,2,2,1,09_Other Segments
16809,23,5,914.69,3,4,3,02_Loyal Customers
16810,192,1,309.54,1,2,2,08_Lost Customers
16811,4,2,547.07,4,2,2,03_Promising
16812,360,1,479.35,1,2,2,08_Lost Customers
16813,8,10,1692.98,4,4,4,01_Champions
16814,14,21,6509.1,4,4,4,01_Champions
16816,103,4,417.06,2,3,2,07_Needs Attention
16817,2,9,1604.75,4,4,3,02_Loyal Customers
16818,10,11,3349.57,4,4,4,01_Champions
16820,95,1,497.61,2,1,2,09_Other Segments
16823,227,1,358.38,1,1,2,08_Lost Customers
16824,15,2,460.64,4,2,2,03_Promising
16825,38,2,775.18,3,2,3,07_Needs Attention
16826,51,1,341.7,2,1,2,09_Other Segments
16828,93,2,128.5,2,2,1,09_Other Segments
16829,156,1,197.22,1,1,1,08_Lost Customers
16830,38,1,325.91,3,1,2,09_Other Segments
16832,184,3,199.15,1,3,1,09_Other Segments
16833,1,4,1106.53,4,3,3,02_Loyal Customers
16834,227,1,413.46,1,2,2,08_Lost Customers
16835,128,2,180.85,2,3,1,09_Other Segments
16836,39,2,251.87,3,3,1,09_Other Segments
16837,31,11,3170.98,3,4,4,02_Loyal Customers
16838,197,2,588.85,1,3,2,09_Other Segments
16839,8,34,16594.35,4,4,4,01_Champions
16841,36,6,1869.82,3,4,4,02_Loyal Customers
16842,100,3,1264.19,2,3,3,06_At Risk
16843,42,16,10196.57,3,4,4,02_Loyal Customers
16846,50,1,214.32,3,1,1,09_Other Segments
16847,43,1,193.44,3,2,1,09_Other Segments
16848,52,1,281.42,2,2,1,09_Other Segments
16849,186,1,124.57,1,2,1,08_Lost Customers
16850,333,1,332.41,1,1,2,08_Lost Customers
16851,4,3,342.45,4,3,2,03_Promising
16852,10,2,144.91,4,3,1,09_Other Segments
16855,23,2,328.4,3,2,2,07_Needs Attention
16856,14,1,35.4,4,2,1,09_Other Segments
16858,368,1,375.69,1,1,2,08_Lost Customers
16859,144,2,747.81,1,2,3,09_Other Segments
16861,59,2,173.76,2,2,1,09_Other Segments
16863,31,2,502.8,3,2,2,07_Needs Attention
16866,140,3,207.74,2,3,1,09_Other Segments
16869,22,4,825.42,3,3,3,02_Loyal Customers
16871,22,6,2812.34,3,4,4,02_Loyal Customers
16872,77,3,680.02,2,3,3,06_At Risk
16873,4,6,7123.62,4,4,4,01_Champions
16875,67,5,2095.53,2,4,4,03_Promising
16877,12,6,853.72,4,4,3,02_Loyal Customers
16878,84,1,13.3,2,1,1,09_Other Segments
16880,30,7,1519.08,3,4,3,02_Loyal Customers
16881,66,1,432,2,2,2,07_Needs Attention
16882,66,3,705.12,2,3,3,06_At Risk
16883,187,2,276.73,1,2,1,08_Lost Customers
16884,37,2,429.84,3,2,2,07_Needs Attention
16885,15,3,471.51,4,3,2,03_Promising
16887,35,1,194.88,3,1,1,09_Other Segments
16889,194,3,1578.67,1,3,3,06_At Risk
16891,1,5,809.7,4,4,3,02_Loyal Customers
16892,1,5,525.54,4,4,2,09_Other Segments
16893,366,1,145.93,1,2,1,08_Lost Customers
16895,64,1,219.14,2,2,1,09_Other Segments
16897,299,2,289.78,1,2,1,08_Lost Customers
16898,26,3,508.81,3,3,2,07_Needs Attention
16899,7,6,1281.56,4,4,3,02_Loyal Customers
16900,16,3,887.11,4,3,3,02_Loyal Customers
16902,116,1,1706.88,2,2,4,09_Other Segments
16903,29,1,373.24,3,2,2,07_Needs Attention
16904,4,16,3754.27,4,4,4,01_Champions
16905,5,7,3102.43,4,4,4,01_Champions
16906,81,4,579.77,2,3,2,07_Needs Attention
16907,29,5,981.65,3,4,3,02_Loyal Customers
16909,72,1,379.14,2,1,2,09_Other Segments
16910,4,8,1510.06,4,4,3,02_Loyal Customers
16912,28,11,2575.38,3,4,4,02_Loyal Customers
16913,290,1,113.44,1,1,1,08_Lost Customers
16914,36,1,208.46,3,2,1,09_Other Segments
16915,9,6,621.68,4,4,2,09_Other Segments
16916,23,2,576.26,3,2,2,07_Needs Attention
16917,276,1,391.52,1,1,2,08_Lost Customers
16918,49,6,1068.82,3,4,3,02_Loyal Customers
16919,156,11,2596.45,1,4,4,06_At Risk
16921,61,1,169.79,2,2,1,09_Other Segments
16923,12,19,7247.61,4,4,4,01_Champions
16924,21,3,846.75,3,3,3,02_Loyal Customers
16926,371,1,230.25,1,1,1,08_Lost Customers
16927,115,3,543.05,2,3,2,07_Needs Attention
16928,80,17,2847.6,2,4,4,03_Promising
16929,3,7,1295.39,4,4,3,02_Loyal Customers
16930,26,3,380.55,3,3,2,07_Needs Attention
16931,5,21,4604.22,4,4,4,01_Champions
16932,53,1,161.94,2,2,1,09_Other Segments
16933,1,2,563.23,4,2,2,03_Promising
16934,54,2,950.93,2,2,3,07_Needs Attention
16936,25,1,262.68,3,1,1,09_Other Segments
16938,8,4,2736.38,4,3,4,02_Loyal Customers
16940,52,3,3049.88,2,3,4,06_At Risk
16942,12,9,1920.59,4,4,4,01_Champions
16943,211,3,816.73,1,3,3,06_At Risk
16945,21,19,4345.5,3,4,4,02_Loyal Customers
16947,235,1,406.48,1,2,2,08_Lost Customers
16948,138,3,435.02,2,3,2,07_Needs Attention
16949,3,6,1286.27,4,4,3,02_Loyal Customers
16950,56,3,1178.56,2,3,3,06_At Risk
16951,134,3,1277.75,2,3,3,06_At Risk
16952,109,2,167.61,2,3,1,09_Other Segments
16953,30,1,20.8,3,1,1,09_Other Segments
16954,0,9,2085.08,4,4,4,01_Champions
16955,184,4,518.67,1,3,2,09_Other Segments
16956,17,1,308.74,4,1,2,09_Other Segments
16957,239,2,416.64,1,3,2,09_Other Segments
16959,87,1,117.35,2,2,1,09_Other Segments
16960,38,3,507.05,3,3,2,07_Needs Attention
16961,116,1,234.17,2,2,1,09_Other Segments
16963,187,1,110.55,1,2,1,08_Lost Customers
16965,226,1,201.19,1,2,1,08_Lost Customers
16966,8,7,2154.97,4,4,4,01_Champions
16967,189,1,319.02,1,1,2,08_Lost Customers
16968,4,2,439.43,4,2,2,03_Promising
16969,39,3,650.41,3,3,2,07_Needs Attention
16971,38,1,357.21,3,1,2,09_Other Segments
16976,267,1,251.52,1,1,1,08_Lost Customers
16978,77,1,344.33,2,2,2,07_Needs Attention
16979,3,6,1852,4,4,4,01_Champions
16980,255,2,1078.96,1,2,3,09_Other Segments
16982,60,1,384.06,2,1,2,09_Other Segments
16983,12,7,1931.25,4,4,4,01_Champions
16984,88,2,4481.35,2,3,4,06_At Risk
16985,17,10,5464.12,4,4,4,01_Champions
16986,29,2,1873.2,3,2,4,05_Big Spenders
16987,3,7,1625.05,4,4,3,02_Loyal Customers
16988,5,1,126.12,4,1,1,04_New Customers
16989,7,6,1133.25,4,4,3,02_Loyal Customers
16990,218,1,179,1,1,1,08_Lost Customers
16992,10,5,1614.31,4,4,3,02_Loyal Customers
16996,30,6,1456.96,3,4,3,02_Loyal Customers
16997,288,3,702,1,3,3,06_At Risk
16998,149,4,295,1,3,1,09_Other Segments
16999,23,2,484.82,3,2,2,07_Needs Attention
17001,0,11,3989.57,4,4,4,01_Champions
17002,85,3,1493.73,2,3,3,06_At Risk
17004,46,2,1412.94,3,2,3,07_Needs Attention
17006,4,4,781.78,4,3,3,02_Loyal Customers
17007,50,6,889.93,3,4,3,02_Loyal Customers
17010,18,1,195.36,3,1,1,09_Other Segments
17011,30,1,270.9,3,1,1,09_Other Segments
17014,8,3,586.33,4,3,2,03_Promising
17015,28,3,1842.56,3,3,4,02_Loyal Customers
17017,2,20,8694.26,4,4,4,01_Champions
17018,40,2,920.1,3,2,3,07_Needs Attention
17019,11,4,1272.61,4,3,3,02_Loyal Customers
17022,31,1,71,3,1,1,09_Other Segments
17024,45,3,95.85,3,3,1,09_Other Segments
17025,60,3,357.77,2,3,2,07_Needs Attention
17026,185,2,154.83,1,3,1,09_Other Segments
17027,78,6,890.29,2,4,3,06_At Risk
17029,110,2,716,2,2,3,07_Needs Attention
17030,63,1,146.87,2,1,1,09_Other Segments
17031,11,2,380.35,4,2,2,03_Promising
17033,86,3,1030.14,2,3,3,06_At Risk
17034,16,3,745.52,4,3,3,02_Loyal Customers
17035,245,2,433.53,1,3,2,09_Other Segments
17037,87,1,1267.32,2,2,3,07_Needs Attention
17038,30,1,112.4,3,1,1,09_Other Segments
17040,137,1,449.73,2,1,2,09_Other Segments
17041,26,3,1081.57,3,3,3,02_Loyal Customers
17042,2,5,1044.38,4,4,3,02_Loyal Customers
17043,32,4,1735.18,3,3,4,02_Loyal Customers
17044,25,1,948.48,3,1,3,09_Other Segments
17045,113,3,339.44,2,3,2,07_Needs Attention
17046,157,1,642.02,1,2,2,08_Lost Customers
17047,85,3,1100.9,2,3,3,06_At Risk
17048,117,3,925.35,2,3,3,06_At Risk
17049,2,9,5659.98,4,4,4,01_Champions
17050,96,6,3228.84,2,4,4,03_Promising
17051,194,1,247.14,1,2,1,08_Lost Customers
17052,28,1,413.75,3,2,2,07_Needs Attention
17053,130,1,498.48,2,1,2,09_Other Segments
17054,28,5,1356.33,3,4,3,02_Loyal Customers
17058,81,3,1179.89,2,3,3,06_At Risk
17059,29,5,3095.04,3,4,4,02_Loyal Customers
17060,266,1,234.24,1,2,1,08_Lost Customers
17061,73,11,5232.23,2,4,4,03_Promising
17062,313,4,538.37,1,3,2,09_Other Segments
17063,21,7,1461.14,3,4,3,02_Loyal Customers
17064,58,3,859.35,2,3,3,06_At Risk
17068,12,21,4552.14,4,4,4,01_Champions
17069,28,9,2709.7,3,4,4,02_Loyal Customers
17070,114,1,312.14,2,1,2,09_Other Segments
17071,28,9,2429.03,3,4,4,02_Loyal Customers
17073,17,4,1446.09,4,3,3,02_Loyal Customers
17075,17,4,834.12,4,3,3,02_Loyal Customers
17076,36,3,841.08,3,3,3,02_Loyal Customers
17078,36,2,378.2,3,3,2,07_Needs Attention
17079,78,1,118.8,2,1,1,09_Other Segments
17080,22,2,287.62,3,2,1,09_Other Segments
17081,25,2,290.16,3,2,1,09_Other Segments
17082,33,2,2003.85,3,2,4,05_Big Spenders
17083,109,3,1405.78,2,3,3,06_At Risk
17084,35,2,2949.75,3,2,4,05_Big Spenders
17085,123,5,1566.65,2,4,3,06_At Risk
17086,7,6,2050.08,4,4,4,01_Champions
17088,28,4,1991.01,3,3,4,02_Loyal Customers
17090,4,7,2043.95,4,4,4,01_Champions
17091,2,9,3827.76,4,4,4,01_Champions
17092,50,4,1777.78,2,3,4,06_At Risk
17094,322,1,302,1,1,1,08_Lost Customers
17095,22,3,1324.16,3,3,3,02_Loyal Customers
17096,15,4,1022.13,4,3,3,02_Loyal Customers
17097,2,8,954.42,4,4,3,02_Loyal Customers
17100,18,2,971.74,3,2,3,07_Needs Attention
17101,10,4,1621.73,4,3,3,02_Loyal Customers
17102,261,1,25.5,1,1,1,08_Lost Customers
17105,159,2,665.78,1,2,2,08_Lost Customers
17107,33,6,10815.43,3,4,4,02_Loyal Customers
17109,29,6,885.04,3,4,3,02_Loyal Customers
17110,165,1,163.3,1,1,1,08_Lost Customers
17111,47,1,248.61,3,1,1,09_Other Segments
17114,5,8,808.62,4,4,3,02_Loyal Customers
17115,8,3,837.5,4,3,3,02_Loyal Customers
17117,288,1,116.2,1,1,1,08_Lost Customers
17118,317,1,157.02,1,1,1,08_Lost Customers
17119,3,2,606.91,4,2,2,03_Promising
17120,233,1,307.46,1,1,2,08_Lost Customers
17122,119,1,138.32,2,1,1,09_Other Segments
17123,161,1,345.3,1,2,2,08_Lost Customers
17124,185,1,298.89,1,1,1,08_Lost Customers
17125,50,1,259.35,3,2,1,09_Other Segments
17126,152,5,1004.75,1,3,3,06_At Risk
17128,334,1,157.09,1,1,1,08_Lost Customers
17131,5,5,2463.17,4,4,4,01_Champions
17133,15,7,4892.24,4,4,4,01_Champions
17134,106,2,425,2,2,2,07_Needs Attention
17135,16,7,1139.73,4,4,3,02_Loyal Customers
17138,275,1,380.5,1,1,2,08_Lost Customers
17139,15,12,10668.47,4,4,4,01_Champions
17140,247,1,465.32,1,2,2,08_Lost Customers
17142,239,1,579,1,1,2,08_Lost Customers
17144,1,2,984.57,4,2,3,03_Promising
17146,105,3,749.78,2,3,3,06_At Risk
17147,22,4,1714.59,3,3,4,02_Loyal Customers
17148,51,1,124.88,2,2,1,09_Other Segments
17152,194,3,1689.5,1,3,4,06_At Risk
17153,24,1,213.78,3,1,1,09_Other Segments
17154,75,1,329.34,2,2,2,07_Needs Attention
17155,17,2,251.7,4,2,1,09_Other Segments
17157,7,2,319,4,2,2,03_Promising
17158,32,3,1266.97,3,3,3,02_Loyal Customers
17159,21,3,1538.88,3,3,3,02_Loyal Customers
17160,31,6,3518.03,3,4,4,02_Loyal Customers
17162,28,10,1715.46,3,4,4,02_Loyal Customers
17163,21,2,293.1,3,2,1,09_Other Segments
17164,32,7,2467.35,3,4,4,02_Loyal Customers
17165,284,1,158.68,1,1,1,08_Lost Customers
17166,38,2,206.34,3,2,1,09_Other Segments
17169,57,2,835.78,2,3,3,06_At Risk
17171,289,1,224.91,1,2,1,08_Lost Customers
17172,78,1,317.76,2,1,2,09_Other Segments
17173,5,8,3766.6,4,4,4,01_Champions
17174,217,1,59.9,1,1,1,08_Lost Customers
17175,44,4,1443.69,3,3,3,02_Loyal Customers
17176,201,1,306.13,1,2,1,08_Lost Customers
17179,178,3,711.79,1,3,3,06_At Risk
17180,56,4,796.03,2,3,3,06_At Risk
17181,57,2,239.92,2,2,1,09_Other Segments
17183,7,6,3347.31,4,4,4,01_Champions
17186,46,2,144,3,3,1,09_Other Segments
17187,226,1,203.95,1,2,1,08_Lost Customers
17188,11,7,2474.23,4,4,4,01_Champions
17189,106,2,384.4,2,2,2,07_Needs Attention
17190,58,2,444.74,2,2,2,07_Needs Attention
17191,28,7,2095.13,3,4,4,02_Loyal Customers
17193,35,7,1699.3,3,4,4,02_Loyal Customers
17194,273,2,262.62,1,3,1,09_Other Segments
17197,29,1,1013.01,3,1,3,09_Other Segments
17198,23,3,692.22,3,3,3,02_Loyal Customers
17201,53,1,342.63,2,2,2,07_Needs Attention
17203,35,6,3563.85,3,4,4,02_Loyal Customers
17204,175,4,1564.56,1,3,3,06_At Risk
17205,53,1,384.08,2,1,2,09_Other Segments
17206,53,1,204.24,2,1,1,09_Other Segments
17211,26,8,2317.22,3,4,4,02_Loyal Customers
17212,253,1,226.85,1,1,1,08_Lost Customers
17213,40,7,2781.23,3,4,4,02_Loyal Customers
17214,60,6,1069.12,2,4,3,06_At Risk
17217,234,1,113.5,1,1,1,08_Lost Customers
17218,4,10,1960.72,4,4,4,01_Champions
17219,31,1,114.23,3,2,1,09_Other Segments
17220,24,14,3198.25,3,4,4,02_Loyal Customers
17221,7,2,335.13,4,3,2,03_Promising
17222,65,1,354.15,2,1,2,09_Other Segments
17223,310,2,426.79,1,2,2,08_Lost Customers
17226,308,1,393.49,1,1,2,08_Lost Customers
17227,18,6,939.32,3,4,3,02_Loyal Customers
17228,15,8,1906.09,4,4,4,01_Champions
17229,96,2,318.76,2,2,2,07_Needs Attention
17230,264,8,3638.41,1,4,4,06_At Risk
17231,12,10,3174.32,4,4,4,01_Champions
17232,2,2,421.52,4,2,2,03_Promising
17233,35,1,190.88,3,1,1,09_Other Segments
17234,182,1,149.89,1,1,1,08_Lost Customers
17235,25,2,550.06,3,2,2,07_Needs Attention
17236,12,6,916.13,4,4,3,02_Loyal Customers
17237,11,2,314.69,4,2,2,03_Promising
17238,2,17,3744.65,4,4,4,01_Champions
17239,312,1,382.5,1,2,2,08_Lost Customers
17242,108,2,1135.04,2,2,3,07_Needs Attention
17243,1,26,8676.85,4,4,4,01_Champions
17244,53,1,954.9,2,1,3,09_Other Segments
17245,204,1,171.45,1,1,1,08_Lost Customers
17247,15,1,282.19,4,1,1,04_New Customers
17248,120,1,318.65,2,1,2,09_Other Segments
17250,3,2,384.52,4,2,2,03_Promising
17251,362,1,283.28,1,1,1,08_Lost Customers
17252,116,2,353.86,2,2,2,07_Needs Attention
17253,18,1,178.26,3,1,1,09_Other Segments
17254,4,2,272.44,4,3,1,09_Other Segments
17255,40,2,298.41,3,2,1,09_Other Segments
17256,107,2,240,2,2,1,09_Other Segments
17259,148,2,603.37,1,2,2,08_Lost Customers
17262,52,5,1253.36,2,4,3,06_At Risk
17263,208,1,63.44,1,2,1,08_Lost Customers
17265,138,2,562.9,2,2,2,07_Needs Attention
17266,2,3,310.64,4,3,2,03_Promising
17267,127,2,317.62,2,2,2,07_Needs Attention
17268,107,4,763.64,2,3,3,06_At Risk
17272,42,4,2148.63,3,3,4,02_Loyal Customers
17274,35,1,111.98,3,1,1,09_Other Segments
17277,227,2,1065.35,1,2,3,09_Other Segments
17278,241,1,246.04,1,1,1,08_Lost Customers
17279,57,1,187.83,2,2,1,09_Other Segments
17282,130,3,1703.41,2,3,4,06_At Risk
17284,60,6,1652.58,2,4,3,06_At Risk
17286,21,1,153.92,3,2,1,09_Other Segments
17287,26,7,1064.11,3,4,3,02_Loyal Customers
17288,9,7,1419.73,4,4,3,02_Loyal Customers
17289,31,3,944.41,3,3,3,02_Loyal Customers
17290,3,2,525.24,4,2,2,03_Promising
17291,308,1,550.8,1,1,2,08_Lost Customers
17293,8,9,1875.11,4,4,4,01_Champions
17295,28,3,556.95,3,3,2,07_Needs Attention
17297,17,1,131.78,4,1,1,04_New Customers
17298,101,2,498.42,2,2,2,07_Needs Attention
17299,11,4,669.11,4,3,2,03_Promising
17301,21,1,197.63,3,1,1,09_Other Segments
17302,14,5,1135.63,4,4,3,02_Loyal Customers
17303,361,1,250.04,1,2,1,08_Lost Customers
17306,10,19,8631.31,4,4,4,01_Champions
17309,95,1,82.75,2,1,1,09_Other Segments
17311,78,2,1384.85,2,2,3,07_Needs Attention
17312,138,3,644.3,2,3,2,07_Needs Attention
17313,31,1,2328.84,3,1,4,05_Big Spenders
17314,24,8,2527.92,3,4,4,02_Loyal Customers
17315,1,38,6292.26,4,4,4,01_Champions
17317,46,3,2600.34,3,3,4,02_Loyal Customers
17320,100,3,1200.62,2,3,3,06_At Risk
17321,8,2,700.86,4,2,3,03_Promising
17323,15,7,921.07,4,4,3,02_Loyal Customers
17324,17,4,990.23,4,3,3,02_Loyal Customers
17325,280,1,96.8,1,1,1,08_Lost Customers
17329,14,2,523.11,4,2,2,03_Promising
17330,22,2,363.9,3,2,2,07_Needs Attention
17331,123,1,175.2,2,1,1,09_Other Segments
17333,85,1,494.25,2,2,2,07_Needs Attention
17334,302,2,307.02,1,2,1,08_Lost Customers
17337,151,4,2027.87,1,3,4,06_At Risk
17338,17,8,6643.93,4,4,4,01_Champions
17339,94,2,243.36,2,2,1,09_Other Segments
17340,29,11,12353.29,3,4,4,02_Loyal Customers
17341,156,3,781.36,1,3,3,06_At Risk
17343,355,1,193.64,1,1,1,08_Lost Customers
17344,46,1,160.57,3,1,1,09_Other Segments
17345,15,4,537.74,4,3,2,03_Promising
17346,3,15,2676.56,4,4,4,01_Champions
17347,86,1,228.96,2,1,1,09_Other Segments
17348,14,5,1159.52,4,3,3,02_Loyal Customers
17349,179,1,110.75,1,2,1,08_Lost Customers
17350,8,4,1286.07,4,3,3,02_Loyal Customers
17351,36,3,587.15,3,3,2,07_Needs Attention
17353,129,2,1740,2,2,4,09_Other Segments
17354,50,1,1393.06,3,1,3,09_Other Segments
17356,311,1,178.22,1,2,1,08_Lost Customers
17357,24,2,388.14,3,2,2,07_Needs Attention
17358,303,2,365.85,1,2,2,08_Lost Customers
17359,11,1,127.86,4,1,1,04_New Customers
17360,17,3,585.79,4,3,2,03_Promising
17361,49,3,488.2,3,3,2,07_Needs Attention
17362,239,2,312.23,1,2,2,08_Lost Customers
17364,0,11,4481.18,4,4,4,01_Champions
17365,12,8,4801.56,4,4,4,01_Champions
17367,238,1,168.4,1,1,1,08_Lost Customers
17368,23,8,1912.67,3,4,4,02_Loyal Customers
17370,72,4,446.18,2,3,2,07_Needs Attention
17371,17,3,423.89,4,3,2,03_Promising
17372,40,8,1342.68,3,4,3,02_Loyal Customers
17373,40,4,646.92,3,3,2,07_Needs Attention
17374,218,2,495.77,1,2,2,08_Lost Customers
17375,199,3,400.1,1,3,2,09_Other Segments
17376,70,2,203.2,2,2,1,09_Other Segments
17377,23,20,4100.92,3,4,4,02_Loyal Customers
17379,11,1,404.66,4,1,2,09_Other Segments
17381,8,29,20275.61,4,4,4,01_Champions
17382,65,1,65.4,2,2,1,09_Other Segments
17383,4,1,199.29,4,1,1,04_New Customers
17384,19,2,336.4,3,2,2,07_Needs Attention
17385,14,1,261.11,4,2,1,09_Other Segments
17386,7,6,2686.42,4,4,4,01_Champions
17387,19,2,784.11,3,3,3,02_Loyal Customers
17388,77,4,1259.56,2,3,3,06_At Risk
17389,0,34,31833.68,4,4,4,01_Champions
17391,163,2,508.8,1,2,2,08_Lost Customers
17392,306,2,457.91,1,2,2,08_Lost Customers
17394,219,1,203.87,1,1,1,08_Lost Customers
17396,39,8,7330.8,3,4,4,02_Loyal Customers
17397,22,2,696.41,3,3,3,02_Loyal Customers
17398,114,3,653.38,2,3,2,07_Needs Attention
17400,126,5,2129.96,2,4,4,03_Promising
17402,4,13,2633.85,4,4,4,01_Champions
17403,36,1,281.62,3,1,1,09_Other Segments
17404,4,15,31906.82,4,4,4,01_Champions
17405,1,3,1031.41,4,3,3,02_Loyal Customers
17406,333,3,2200.42,1,3,4,06_At Risk
17408,163,1,32.65,1,1,1,08_Lost Customers
17409,184,2,771.85,1,2,3,09_Other Segments
17410,16,5,1214.72,4,4,3,02_Loyal Customers
17411,12,3,778.94,4,3,3,02_Loyal Customers
17412,2,7,1258.06,4,4,3,02_Loyal Customers
17414,43,2,778,3,2,3,07_Needs Attention
17415,79,1,507.84,2,2,2,07_Needs Attention
17416,29,7,6893.42,3,4,4,02_Loyal Customers
17418,42,2,463.46,3,2,2,07_Needs Attention
17419,11,12,4226.57,4,4,4,01_Champions
17420,50,3,598.83,3,3,2,07_Needs Attention
17422,16,6,1979.37,4,4,4,01_Champions
17423,46,2,698.41,3,2,3,07_Needs Attention
17425,19,2,759.17,3,2,3,07_Needs Attention
17426,8,6,5037.26,4,4,4,01_Champions
17427,71,1,100.8,2,2,1,09_Other Segments
17428,0,28,17256.85,4,4,4,01_Champions
17429,128,3,524.92,2,3,2,07_Needs Attention
17430,32,2,265.76,3,3,1,09_Other Segments
17431,313,1,403.3,1,1,2,08_Lost Customers
17432,18,2,365.76,3,2,2,07_Needs Attention
17433,88,1,303.16,2,1,1,09_Other Segments
17434,2,7,2373.82,4,4,4,01_Champions
17436,1,2,216.3,4,2,1,09_Other Segments
17438,253,1,388.45,1,1,2,08_Lost Customers
17440,156,3,186.42,1,3,1,09_Other Segments
17442,36,6,2248.56,3,4,4,02_Loyal Customers
17443,219,1,534.24,1,2,2,08_Lost Customers
17444,147,3,2940.04,1,3,4,06_At Risk
17446,176,2,120.9,1,2,1,08_Lost Customers
17447,40,2,541.53,3,2,2,07_Needs Attention
17449,2,7,2520.86,4,4,4,01_Champions
17450,8,46,194550.79,4,4,4,01_Champions
17451,1,7,1721.4,4,4,4,01_Champions
17453,17,2,486.72,4,3,2,03_Promising
17454,192,4,517.53,1,3,2,09_Other Segments
17455,203,1,131.7,1,1,1,08_Lost Customers
17456,365,1,249.86,1,1,1,08_Lost Customers
17457,126,5,1737.7,2,4,4,03_Promising
17458,15,1,316.5,4,2,2,03_Promising
17459,43,2,657.3,3,2,2,07_Needs Attention
17460,94,6,622.43,2,4,2,09_Other Segments
17461,22,3,757.46,3,3,3,02_Loyal Customers
17462,60,2,675.69,2,2,3,07_Needs Attention
17463,16,5,1896.41,4,3,4,02_Loyal Customers
17464,158,1,289.96,1,1,1,08_Lost Customers
17466,10,2,763.28,4,2,3,03_Promising
17468,10,2,137,4,2,1,09_Other Segments
17469,16,5,1870.97,4,4,4,01_Champions
17470,44,5,1125.07,3,4,3,02_Loyal Customers
17472,191,3,710.29,1,3,3,06_At Risk
17475,79,1,194.37,2,1,1,09_Other Segments
17480,77,1,511.82,2,1,2,09_Other Segments
17481,3,4,1255.59,4,3,3,02_Loyal Customers
17483,65,3,414.04,2,3,2,07_Needs Attention
17486,261,1,396.87,1,1,2,08_Lost Customers
17489,58,2,376.64,2,2,2,07_Needs Attention
17490,0,7,2092.32,4,4,4,01_Champions
17491,1,10,3558.87,4,4,4,01_Champions
17492,248,1,374.57,1,2,2,08_Lost Customers
17495,7,2,497.56,4,2,2,03_Promising
17496,358,1,271.05,1,1,1,08_Lost Customers
17498,75,1,272.22,2,2,1,09_Other Segments
17499,289,1,622.88,1,1,2,08_Lost Customers
17500,17,3,1138,4,3,3,02_Loyal Customers
17501,220,2,288.6,1,2,1,08_Lost Customers
17502,9,4,689.1,4,3,3,02_Loyal Customers
17503,2,2,558.96,4,2,2,03_Promising
17504,206,9,2997.03,1,4,4,06_At Risk
17505,161,2,1145.84,1,2,3,09_Other Segments
17506,75,1,302.2,2,1,1,09_Other Segments
17507,261,2,605.58,1,3,2,09_Other Segments
17508,280,1,387.31,1,1,2,08_Lost Customers
17509,57,8,6115.14,2,4,4,03_Promising
17510,24,1,308.48,3,1,2,09_Other Segments
17511,2,31,91062.38,4,4,4,01_Champions
17512,28,10,2924.99,3,4,4,02_Loyal Customers
17513,72,1,513.2,2,1,2,09_Other Segments
17514,128,1,208.65,2,1,1,09_Other Segments
17515,31,4,639.02,3,3,2,07_Needs Attention
17516,15,5,768.08,4,3,3,02_Loyal Customers
17517,308,1,153.94,1,1,1,08_Lost Customers
17519,17,6,1844.02,3,4,4,02_Loyal Customers
17520,53,1,546.81,2,2,2,07_Needs Attention
17521,29,3,723.21,3,3,3,02_Loyal Customers
17522,1,5,1070.71,4,4,3,02_Loyal Customers
17523,11,4,652.74,4,3,2,03_Promising
17524,361,1,145,1,1,1,08_Lost Customers
17525,359,1,422.7,1,1,2,08_Lost Customers
17526,4,4,1195.9,4,3,3,02_Loyal Customers
17527,53,4,939.37,2,3,3,06_At Risk
17528,1,8,3628.5,4,4,4,01_Champions
17530,1,10,2385,4,4,4,01_Champions
17531,190,1,296.7,1,2,1,08_Lost Customers
17534,53,1,223.36,2,1,1,09_Other Segments
17535,280,1,164.4,1,1,1,08_Lost Customers
17536,177,1,76.5,1,1,1,08_Lost Customers
17537,29,2,897.62,3,2,3,07_Needs Attention
17538,25,1,98.42,3,1,1,09_Other Segments
17540,24,2,578.9,3,2,2,07_Needs Attention
17542,269,1,170.75,1,1,1,08_Lost Customers
17545,43,3,645.96,3,3,2,07_Needs Attention
17548,233,1,103.3,1,1,1,08_Lost Customers
17549,23,2,148.86,3,2,1,09_Other Segments
17550,197,3,267.16,1,3,1,09_Other Segments
17551,359,1,306.84,1,1,1,08_Lost Customers
17552,60,4,930.41,2,3,3,06_At Risk
17553,129,1,1487.6,2,2,3,07_Needs Attention
